9.429851302976355498e+01,9.477408597812252822e+01
3.014451249784853104e+01,2.910992961026103387e+01
9.232260598165182852e-01,1.728076937859812645e+00
-1.884399195099428770e-01,3.751084619487575766e-01
7.016891539317657855e-01,4.274785986091513279e-01
2.188460954441134021e+01,2.013849605183422398e+01
9.361679342967728701e+01,9.169046471611039806e+01
7.843540291851203961e+01,1.051763852049521972e+02
9.623966984484709997e+01,1.057773070607589148e+02
1.111671956855287675e+02,1.208771724701281869e+02
1.265006241895802930e+02,1.203095506683591083e+02
1.231740247276476055e+02,1.591102914472027123e+02
1.457494319676751502e+02,1.485075798757668792e+02
1.410982979947408751e+02,1.305861320634885487e+02
1.275997132372247904e+02,1.497400635920243417e+02
9.075064424183685219e+01,1.040503418775049482e+02
1.088340261563434552e+02,1.050340378437712445e+02
7.043052024579307613e+01,7.200024369805500157e+01
5.293278166918281613e+01,7.480264311679215439e+01
1.453933871226182717e+01,1.438060364729419227e+01
5.097093388053634655e+00,6.474301499221380318e+00
2.303726688216776708e+01,2.243868549343018870e+01
1.133127377427859095e+01,1.007132019620980046e+01
6.682296651607629201e+00,6.132435097077293840e+00
7.520349613951462509e+00,7.116213723993459084e+00
3.859645149622475402e-01,4.009308376418553865e-01
1.808304882330135088e-01,1.292565140512980382e-01
6.605475745891848938e+00,6.834081355427462867e+00
9.295337574853203932e+01,9.668327740882129717e+01
9.706268866329585876e+01,1.035576814058625246e+02
9.657609734462495510e+01,1.039819388954018535e+02
1.221766109679926444e+02,1.250457551088319263e+02
1.735185541567814482e+02,1.542599741006871739e+02
1.989931881777537797e+02,1.865564989827116733e+02
1.516547955437094686e+02,1.501676388120116314e+02
9.438162015452391529e+01,1.032829739739061949e+02
1.506107795095177835e+02,1.805790867977746643e+02
1.335358590307398003e+02,1.549620020175730417e+02
8.323181798867071279e+01,1.065289631035406615e+02
2.933955013921690025e+01,3.721823822395258219e+01
2.935121005252467086e+01,4.988796145458947251e+01
3.427139602202556290e+01,3.233425042857918186e+01
5.507494056371189117e+01,6.763663529477557290e+01
3.031494867370778934e+01,3.174139944967563309e+01
6.804530249823288024e+00,7.193440183881911310e+00
1.827616307084703351e+01,1.662782519211391019e+01
4.982900775258150361e+01,3.960335851749995584e+01
8.059179473037278996e+00,8.182381685326205911e+00
1.242649292750893225e-01,1.207019843236387668e-01
5.013788740108641173e-01,1.191662618689386610e+00
4.092575621408020936e+01,4.064207249077947637e+01
1.383716922264963216e+02,1.378747498648863541e+02
1.160265655202442758e+02,1.171996725619370636e+02
6.170280819600758093e+01,9.448425164102927454e+01
1.408397343210754116e+02,1.380770439598439054e+02
1.493693174584201131e+02,1.335889127408984791e+02
1.019600923215937769e+02,1.371376853791792314e+02
1.061589057329513821e+02,1.259985521212658170e+02
1.388013759925531190e+02,1.299265201134500956e+02
1.682283241188536920e+02,1.866251978160020997e+02
1.201480696922329798e+02,1.460912692241372781e+02
9.646286163844723660e+01,1.133461359137513540e+02
1.402011956860812916e+02,1.356979627881751185e+02
1.530927434601314587e+02,1.493890930191997768e+02
1.248259548794138993e+02,1.241105429036790184e+02
6.603934151618049953e+01,7.331741362941725981e+01
6.675769530250597938e+00,6.511366180373508783e+00
1.133870278419315980e+01,1.447024126928656429e+01
8.291102479203324549e+00,6.719356611263829215e+00
-2.077304009188287282e+00,6.066631097491360869e+00
7.130442223029963777e+00,6.024737322067550416e+00
2.204127121072710338e+01,2.360631538654161332e+01
1.644219084600374714e+01,1.663797472525135746e+01
1.302109337119800481e+00,1.258319395515876238e+00
2.402875496093740890e-02,2.444970002274662532e-02
2.718978141431487305e-01,2.885646236727663072e-01
3.056120716852001351e+01,2.807313258054461258e+01
8.766052340449610369e+01,1.020264837751417133e+02
8.413256167164205124e+01,8.252025275677900140e+01
1.173216143723926592e+02,1.095180729518696694e+02
1.509793550747306767e+02,1.658916697348910247e+02
1.363929427063371520e+02,1.265017872056011043e+02
1.249574347337825344e+02,1.406933906629649016e+02
1.365624512101582013e+02,1.312205322028042644e+02
1.355346611146420344e+02,1.422991349123640532e+02
1.226684761917153708e+02,1.218561272025237656e+02
1.267589477841773373e+02,1.316863401343104840e+02
1.671274911872366431e+02,1.642442316212410276e+02
1.767501565586630363e+02,1.590955958715701968e+02
1.466372078335192271e+02,1.502584429546642184e+02
1.303169821060788820e+02,1.266117701388393755e+02
1.367423196766735600e+02,1.289632826353135897e+02
3.761074559763758884e+01,3.689690251089172790e+01
4.391877386664994276e+01,5.152401139143815811e+01
1.966528939172373569e+01,2.776974215738619378e+01
-1.908948244963619700e+00,9.632556055085007785e+00
2.327947083009201279e+01,2.489531626283949706e+01
3.611917935586966877e+01,3.969493961747938471e+01
9.604056533561390552e+00,8.281578606902222361e+00
1.183130133890596625e+00,1.158115188700046261e+00
5.963030147392838209e-01,7.508963872624879743e-01
3.224758389627625377e+01,3.124196691398189429e+01
8.840227007265143300e+01,9.032699750513289416e+01
1.059985229636151587e+02,1.164624892968861332e+02
1.233527518172323738e+02,1.230575234090316883e+02
1.512937386677587881e+02,1.581582679692824911e+02
1.211309337086113658e+02,1.156780125920215028e+02
1.309128241894983091e+02,1.348469433054607691e+02
1.457044136467133058e+02,1.436839116717135312e+02
1.438523242075185351e+02,1.383746567993831604e+02
1.062752870424451288e+02,9.899661794519943214e+01
1.368154357272316872e+02,1.444138793866060269e+02
1.937029737299605756e+02,1.666479242092568995e+02
1.603162427647743300e+02,1.758491703669874369e+02
1.743031391915427548e+02,1.311710022801894127e+02
1.335758837421910528e+02,1.501930923982940556e+02
1.568303190247600014e+02,1.588711249135639321e+02
8.778198270870163356e+01,1.064013935094077397e+02
5.573036065656177129e+01,5.510614279682015137e+01
1.430865804470240121e+01,1.391995913741580715e+01
7.699293932647720773e+00,8.395831524968105697e+00
6.585687592381513866e+01,5.410925329138036233e+01
1.613365594534313345e+02,1.855695456925325288e+02
5.152621724235552136e+01,7.269504144576748672e+01
1.415047294856504756e+01,3.008770810589192024e+01
1.614798252320464311e-01,1.393445201228845631e-01
3.241328526274099842e-01,3.247256847524586099e-01
1.633996701867860679e+01,1.625199888540127802e+01
6.532965913260208879e+01,6.367555087977027029e+01
8.403261007987651965e+01,8.218106944484172516e+01
6.056078336276628704e+01,7.922696129034372348e+01
1.319774977583371083e+02,1.220910058746696052e+02
1.299037937026750171e+02,1.277250579381020685e+02
1.287028074852877069e+02,1.259376121335561436e+02
1.176614537119045423e+02,1.175966241721181262e+02
1.184788598926107284e+02,1.144044657333259352e+02
1.296079229047707884e+02,1.431438243001393005e+02
1.601651739701202928e+02,1.608962898506982810e+02
2.540881743273412212e+02,2.158054939208809628e+02
2.181395247752497539e+02,1.991821346059853397e+02
9.986329537540770218e+01,9.889877543439864382e+01
9.993539907134601208e+01,1.035382659344755183e+02
9.278400383951647257e+01,9.417481704819351762e+01
6.147141761057786624e+01,8.111453430532885989e+01
8.593008840715805263e+01,9.274841273167143640e+01
4.859540575920506456e+01,5.072351284894786971e+01
9.746870170489520646e+00,1.055365743458764705e+01
5.374461415236565642e+01,6.566767544119900890e+01
1.435439783136634162e+02,1.947189297472658609e+02
1.105430082800406950e+02,1.563805965671315050e+02
3.241396979776756382e+01,5.787446949230792370e+01
9.978514030944458213e+00,1.956171764187040196e+01
2.736671770056064545e+00,2.275669731897928649e+00
1.641748650286147138e+00,2.242045415717499157e+00
4.126884291412494798e-01,3.845491785198034695e-01
1.935634089458178497e+00,1.793948226683570457e+00
4.053573736263659910e+00,3.655746774281044775e+00
6.368866429604445933e+00,7.982740176190007197e+00
2.197802107635876823e+01,2.145435284832369405e+01
1.961370161481878327e+01,1.971032782979272113e+01
1.142136842646609907e+01,1.011293969340050225e+01
8.398491281771381517e-03,1.513829968617919075e-02
1.556204446581396436e-02,1.827265815571386606e-02
5.190905544283551387e-03,6.596695456789612722e-03
1.528708540093347557e-01,1.745115087946038090e-01
1.602485174270166235e+00,1.525515736382697884e+00
6.644776848388758594e+01,7.120341774602307794e+01
7.146339945298123553e+01,7.082174183775440213e+01
8.708583467684647417e+01,7.798234411404439470e+01
1.152160238777371006e+02,1.088933271861046137e+02
2.738240328598061524e+02,2.602269588719229887e+02
1.850050011640082630e+02,1.617471461938878292e+02
9.990577549913274424e+01,1.075224129127658586e+02
7.429166448614307683e+01,7.106444190773595437e+01
1.295938280971379584e+02,1.512590117581803781e+02
1.682361518924821553e+02,1.614079920563913788e+02
2.160083630241726667e+02,2.012537327944623371e+02
2.783172476701396363e+02,2.487279304287535808e+02
2.187458605650646462e+02,1.923293803809974918e+02
1.520898550721095148e+02,1.602549639927055978e+02
1.462281810570545417e+02,1.402750547502096197e+02
1.359204961740933300e+02,1.572940061063552832e+02
1.497883374650055828e+02,1.595222363242582446e+02
1.849274037974652174e+02,2.189454846577921785e+02
1.223113131575731529e+02,1.196761502053193311e+02
8.926193316744269168e+01,9.001368353224812324e+01
1.390377105837723093e+02,1.558978279069278017e+02
2.719889067768956465e+02,2.365046681830675652e+02
2.155059505546171010e+02,2.590623679539693285e+02
4.864559480369401001e+01,8.847244944409943912e+01
9.723775583451413240e+00,2.168295293575462424e+01
2.219725067876371938e+01,2.333529739137613035e+01
1.369924168405388443e+01,2.282245314440222828e+01
1.166624609542952440e+00,1.097537134621459076e+00
2.007344770714726323e+01,1.934232903090185474e+01
2.253627411401041769e+01,2.757486498840481914e+01
1.763147037439212639e+01,2.043481066453380279e+01
1.689871039021053889e+01,1.623445772154941125e+01
2.133312428888853063e+01,2.524003471379006669e+01
1.120822635844502457e+02,1.141165394162579219e+02
9.121962124619521717e+01,8.738765741763887718e+01
1.401255631773621779e+01,1.282991137286247785e+01
8.482193019097833186e+00,7.411389247556935622e+00
3.925912831068827102e-02,4.481325500719787053e-02
4.776804710126718589e+00,4.944084433519543964e+00
6.346376677802396671e+00,4.941507816056186719e+00
2.427671985610454186e+01,1.914358719596880931e+01
8.666885138455255344e+01,9.176725840356451158e+01
7.267412059064342600e+01,6.632814593958137550e+01
9.668581367726750386e+01,9.277282048354817334e+01
1.242717332001108730e+02,1.650497276555418296e+02
2.131891191822120390e+02,2.498295226624144334e+02
2.247879302372783172e+02,1.889955532779832197e+02
1.127464989930744679e+02,9.940025520039287699e+01
1.261940797947550124e+02,1.313004083873743753e+02
2.492824434961371480e+02,2.414927605930521679e+02
2.114628027940164259e+02,1.674718947662554456e+02
1.875687366518620252e+02,1.692260601013722408e+02
2.676419687012304394e+02,1.838956317956007069e+02
2.441394221749919211e+02,2.145642225906929070e+02
1.810761664644008135e+02,1.838936197671184516e+02
1.817629666685119219e+02,1.787381413481186314e+02
1.354476971897412056e+02,1.451311155173753491e+02
1.856924562190953623e+02,1.719040898868514944e+02
2.220642272309690952e+02,2.296583343931812919e+02
1.734765222437308410e+02,1.616196981609722343e+02
2.068980192228687827e+02,1.987169667722804718e+02
1.718188594543471481e+02,2.099354977911146136e+02
1.413761603841326178e+02,1.691922844785788982e+02
2.030848363251073465e+02,2.132318405927934180e+02
1.797882536405022620e+02,1.747480618114969104e+02
4.187832072275422490e+01,4.364849427040763885e+01
5.677756611433726164e+01,6.172564080234037220e+01
8.669329538512430489e+00,8.494077961482860317e+00
6.230869788157446200e-04,6.192937036451903266e-04
5.471000589332429165e+00,5.161280850927145281e+00
1.520665488696280221e+01,2.069969695857993841e+01
2.551411022468589529e+00,2.512726505807044042e+00
1.080908690781300224e-01,1.043230454198818824e-01
4.699533417080307453e-03,3.202848188879340013e-03
1.090502653563688007e+01,1.112390795570101787e+01
2.598154181093532600e+01,3.657053567002217420e+01
1.579724463619454333e+01,1.517321103768634494e+01
1.815967105776944868e+00,1.518139896956750556e+00
9.762840317363856713e+00,1.408635992136353110e+01
2.952225937758847607e+01,3.010021596990754489e+01
6.450768556539451914e+00,1.697645005746278102e+01
6.774096652984103173e+01,5.993361761823668843e+01
1.567525794816469542e+01,1.090693475021934944e+01
6.870976013565007179e+01,4.442465752483913377e+01
1.613045325938579708e+02,9.352427478256582560e+01
1.035855154594721768e+02,1.450074569456423887e+02
1.596447498219797012e+02,1.865259578513074814e+02
2.323822137454024812e+02,2.009715044311666077e+02
2.687277089589973684e+02,2.730157269363717774e+02
2.441705541832187691e+02,2.228143902041046545e+02
2.324907961523248900e+02,2.715740827906761297e+02
2.408386814930433388e+02,2.773533069857694500e+02
2.346366223849151709e+02,2.574165616440255349e+02
3.391496066813074890e+02,2.576931730511021215e+02
2.012874309228901097e+02,1.976782028918827052e+02
1.948485826324698280e+02,1.912954907168883949e+02
1.848861872728269020e+02,1.852727969982014145e+02
2.261038361469503570e+02,2.240922510929304110e+02
2.156716425216503126e+02,2.382951852227250811e+02
2.239546778105565465e+02,2.498375485830755167e+02
1.160775081742905570e+02,2.105205957722185701e+02
2.996997876929216318e+02,3.251245541939046007e+02
2.027049636161854664e+02,2.303542427077557875e+02
9.129943873945966004e+01,1.677932684489371127e+02
7.505974464869684937e+01,7.682106202495977243e+01
1.123351236293828208e+02,1.170636944299814530e+02
9.439278456019063412e+01,1.014197342848932095e+02
1.669811707972959169e+01,1.638343194205228315e+01
1.290241993564769096e+00,1.652275998190722017e+00
1.020405972537918160e+01,8.863360839543140912e+00
9.534538103511335905e+00,8.283160241405619573e+00
1.343644809317623690e+01,1.333723990019588079e+01
1.736430483117344181e+01,1.667629216166321982e+01
2.571371775286929395e+00,3.639135973171240046e+00
2.265623796295591319e+01,2.452787051753460190e+01
7.303051447709943034e+01,8.490633888148724395e+01
7.390161423961023957e+01,7.962471777433646025e+01
3.743549436829551524e+01,3.416338267722822764e+01
2.436119314155037685e+00,2.700046570032696547e+00
2.995609577577828392e-02,1.855154808675930217e-02
-6.861030544939383802e-02,9.727657735760111279e-01
-4.384017646430515835e-02,6.223272968113593429e-01
4.350579074454464235e-01,2.503837491891459655e-01
1.045665978146037567e+01,8.718849804240615953e+00
9.869597991335400167e+00,1.378901090700981769e+01
8.721358552779312845e+01,7.466345652301617974e+01
1.219569067598361443e+02,1.041155211421847895e+02
1.354035913141329956e+02,1.232311930932541770e+02
2.204179407456117588e+02,2.013632586255315573e+02
2.696368057808648473e+02,2.764802608469697134e+02
2.834254024504558629e+02,2.523636172040546910e+02
2.811110061159026827e+02,1.980524323392561143e+02
2.954918779887599385e+02,2.650848153504352354e+02
3.085368744696527870e+02,2.897500651443804145e+02
2.888795789802104537e+02,2.657824854092350506e+02
2.184965916109151749e+02,1.858449592000926032e+02
1.912254563750997249e+02,1.805418542094660950e+02
2.046701253202026294e+02,1.990168753761350899e+02
2.030837723406472435e+02,2.012787469960646831e+02
2.292915182356555590e+02,2.288845545236435441e+02
2.491559397929070201e+02,2.507489808768718831e+02
2.118689630039230565e+02,2.223560988768463744e+02
1.610280334907470774e+02,1.856763078503205406e+02
2.099240576510071605e+02,3.035877861230010240e+02
1.791454647554580788e+02,1.870682562233669728e+02
6.179902057074705368e+01,6.529365239076514627e+01
4.692519012942336332e+01,4.632150436268386784e+01
1.796622505999965824e+02,1.769093648659116411e+02
1.902531531041631752e+02,1.876354284838195667e+02
4.099896692086846173e+01,4.047641006095643235e+01
2.779550564892943854e+01,2.849546509207359435e+01
1.804301997074907182e-01,1.721751970386877495e-01
1.293050621368825759e+00,1.123164684969487848e+00
1.207407047463912697e+00,1.049506027176668521e+00
8.727379069238411224e-01,8.020118452911599860e-01
2.268018139545300738e+00,1.633859115633494064e+00
9.418367341130375436e+00,9.059433078361026404e+00
1.135422516805816784e+01,1.134243410059535329e+01
4.566819839828997196e-01,1.364656475118085188e+00
4.160067206019202501e+01,4.357323267860179783e+01
1.174264721698197036e+02,1.144844320012839347e+02
6.048682343257184613e+01,6.773410276483554071e+01
5.251586820123058175e+01,5.386071439707461650e+01
9.458989728184525347e+01,1.067484860098381318e+02
3.277754127625590286e+01,3.459786520817011990e+01
1.636080863264515273e+01,1.511853456258889139e+01
1.742905439145901170e+01,1.515898568754964693e+01
3.074402910428901947e+01,2.345033805781373104e+01
1.313577939128662422e+02,1.161138204554819708e+02
1.310956390355746066e+02,1.475498344638318144e+02
2.111806545464510236e+02,1.855437293124975611e+02
1.709362197136446184e+02,1.581035541337755035e+02
2.957737397273410807e+02,3.024212716574943443e+02
2.950956748596028092e+02,2.540118792219853674e+02
1.892833468080880834e+02,1.784264711234830543e+02
2.102875464488110424e+02,1.626905278970311599e+02
1.771625155906142481e+02,1.481197708608802373e+02
1.698122281056930376e+02,1.662766655913023044e+02
1.792418991611967556e+02,1.943187746365666442e+02
1.338601939279020030e+02,1.370963907249650617e+02
1.598784410250422923e+02,1.802023913878087455e+02
2.415823118061862260e+02,2.654418372164208790e+02
2.393853900001043939e+02,2.222259664557693668e+02
1.896480073500041215e+02,1.840404441943020402e+02
1.902466399860161630e+02,1.865264387944066584e+02
1.756585915697471592e+02,1.620298814648352277e+02
2.023898981008048850e+02,1.966899771922155082e+02
1.193590882282901333e+02,1.308194171349714168e+02
2.383942382296490052e+02,2.065415390662697632e+02
8.840271462519459078e+01,8.565270365878585324e+01
6.910470610077273079e+01,7.514946277830863153e+01
1.367052659856414323e+02,1.396954283680994138e+02
9.428834165050091087e+01,9.393639527145170121e+01
1.421793790237894086e+02,1.436887130806095172e+02
3.000465202279367816e+01,3.283086277670258113e+01
6.467216764861339229e+00,7.988337415453242940e+00
6.784772470647137954e-01,5.162537816870819141e-01
1.919054952740071540e+00,1.436952703662415010e+00
3.766111551945205277e-02,4.939357929311999351e-02
2.059451015032622401e+00,2.059073082749295125e+00
1.992492924770001617e+00,2.156477314538395529e+00
3.302019885314904979e+00,3.490258638709331951e+00
1.596573585895061953e+01,1.531377955791747603e+01
1.058394270538460269e+01,1.010830639763906902e+01
7.808840610011114070e-01,7.080122957821914920e-01
5.636882676576852047e-01,5.152421055787933524e-01
6.212369369671814565e-03,7.194547173244331129e-03
3.403920353910286356e-01,2.406436700941925189e-01
6.173226850120579456e+01,4.798374181855523091e+01
6.877431265686493589e+01,7.111187922511935255e+01
8.391353630342779013e+01,8.284671167963230687e+01
6.218333913767422416e+01,6.643339857862437725e+01
2.966107587793023370e+01,3.075177883330745132e+01
7.485972307480324162e+01,6.720411895081196008e+01
7.390242421998571842e+01,7.356372422319570603e+01
3.568274197698806205e+01,3.125790532740475669e+01
3.927162823754035692e+00,4.378122153984269183e+00
2.343421796687461534e+00,1.818466148312583908e+00
1.738953909438753165e+00,1.801500012337475809e+00
1.632980602596753172e+01,1.739954744695913647e+01
1.068127250719593064e+02,9.785868493562500703e+01
1.043472416378333207e+02,1.130432076049491599e+02
1.437151052174958181e+02,1.449312965820454338e+02
2.015349402480209733e+02,1.891986832458797210e+02
2.576935126094674047e+02,2.322025133928740956e+02
1.039511057295929106e+02,1.191108129053674105e+02
1.062572860685394858e+02,1.108426695987513995e+02
1.535802307851557202e+02,1.567825432071627461e+02
1.667546430572708971e+02,1.783957854238203709e+02
2.301446741013930932e+02,2.217562870290649357e+02
2.180008902957562213e+02,2.200730505187133588e+02
2.310544392453537910e+02,2.522781066465032609e+02
2.507399738549819688e+02,2.292450994600783361e+02
2.665281655985283464e+02,2.621956131205380984e+02
2.713708966438040306e+02,2.411518101915628449e+02
1.458639440115062484e+02,1.640936524600172959e+02
9.367647683151733418e+01,9.210374527198902683e+01
1.467572088177863634e+02,1.427375591351853927e+02
1.755250867449082079e+02,2.252704691067755221e+02
2.001157651112011138e+02,2.511150317038868991e+02
1.325988620786918091e+02,1.349086027095150655e+02
1.666604176295329012e+02,1.634600811619085334e+02
1.392947470609006757e+02,1.388177778181386941e+02
1.133806203866479905e+02,1.169850364159108977e+02
1.653891956460559527e+02,1.644248561458625488e+02
1.012817383618011036e+02,1.045051899295673650e+02
7.028641663926802607e+01,7.322971408747635280e+01
8.161788684397634774e-02,8.281554463311391334e-02
2.855548454259694280e-01,2.897228405464703505e-01
5.322362285177253405e-01,4.730864043487347792e-01
2.549988432124588478e+00,4.177552219421979629e+00
4.388823606575336989e+00,5.806093587486279795e+00
1.860139179962672884e+01,1.907487845954465655e+01
1.511493022876949199e+00,1.341474794487880207e+00
4.042519125731025120e+00,3.571656135901542406e+00
5.055767821497204295e+01,5.049633241260822558e+01
3.388995132751408335e+01,3.544021418813890989e+01
4.610900543559534270e+01,4.598161184269209656e+01
5.647618551025185241e+01,6.875409671933739730e+01
3.914049079073745219e+00,3.658083188166469935e+00
3.422702260430524035e+01,3.255541135261780994e+01
4.104035736827173153e+00,4.106375638443132026e+00
2.391571506286281623e-01,2.333209988589398376e-01
5.035319142347536303e-01,5.240342048623197746e-01
2.984504845259828798e+01,2.877695994142530367e+01
1.191665908885382841e+01,1.170048996433924238e+01
2.526259793098047979e+01,2.527772511234341479e+01
3.322249322453448883e+01,3.222818058361659865e+01
1.581011147705300823e+00,1.491977052675839355e+00
2.091933991912628699e+01,1.536282152864426109e+01
5.047945557968145636e+01,4.423515585352642887e+01
1.515572481639451752e+01,1.458505222246422939e+01
1.747563598070823510e+00,1.479072127910012746e+00
1.219635882818710160e+00,9.464461794495057090e-01
9.260690138844694275e+00,9.138462953752336304e+00
1.223459131339557615e+02,1.173898266067665475e+02
2.269040198601104805e+02,2.678824922212302795e+02
2.230882803077382164e+02,2.302370377377017121e+02
1.281819142270303757e+02,1.326630332740201368e+02
2.853972476605555357e+02,2.991823234457245348e+02
2.067758384190705385e+02,2.222647776724725190e+02
1.428815108058114731e+02,1.387852603238832785e+02
1.682968499853812432e+02,1.660782194362684265e+02
2.051478620771093233e+02,1.845049928471881060e+02
2.005615964997578260e+02,2.073060561289148040e+02
2.555716825171450068e+02,2.481406112819230714e+02
2.492399913751844451e+02,2.376223228971273329e+02
3.037112689752069628e+02,2.827458461499370515e+02
2.803411970904810460e+02,1.989487097958804043e+02
2.224830086613522724e+02,2.191434395521609417e+02
1.732971977183689773e+02,1.504696519190573554e+02
1.573494917363630350e+02,1.794501380033199496e+02
1.880069822058764544e+02,2.251509538581801735e+02
2.416055921160787534e+02,2.698423541946872888e+02
1.923284722282874384e+02,2.644279360596924562e+02
1.867070371237464883e+02,1.920429122494766432e+02
1.535862138142066726e+02,1.570665987389402574e+02
9.747968541987273738e+01,9.768280171078662022e+01
1.058340768951663904e+02,1.137964020986609626e+02
1.270062318251089408e+02,1.241807364361564368e+02
1.441864912093669489e+02,1.470789350146892787e+02
1.152061794630760687e+02,1.184101994453402256e+02
1.887377130416129134e+01,1.935322628580038895e+01
1.166059305326414552e+01,1.192077821177076835e+01
1.689607261505823077e+00,1.714672144046949898e+00
6.865414837204114606e-02,6.965340113652017384e-02
1.259799029186224661e+00,1.306276689316816730e+00
5.606352625700765202e+00,4.402868878202433223e+00
1.379017501100735998e+01,1.212743819193223160e+01
1.077243612329821382e-01,1.043739746973198768e-01
3.522559297785832655e+00,5.893457522273301663e+00
1.838994485549873659e+01,1.902353356062177880e+01
1.752634178019502542e+01,2.459548113418123805e+01
1.258865360374009335e+01,1.181129776086933525e+01
6.282419561626484406e-01,5.645450545665288145e-01
7.456229515951008245e-04,7.450500681838769781e-04
4.013501654384228901e-01,3.328099740737904821e-01
2.561682714521637205e+00,2.372773788231434366e+00
3.490667915752615613e+01,3.306397831096876416e+01
4.695387706793584925e+01,4.826152470829755003e+01
3.897733373029646842e+00,3.659708532292772709e+00
4.432910041237114029e+01,4.664424555548772844e+01
1.861989330728038183e+01,1.583381828050620932e+01
1.460858683181773898e+01,1.760957810252386579e+01
3.453241714654659944e+01,3.252052050762798530e+01
1.136929999356411827e+02,1.145691868040886021e+02
3.420215574490372745e+01,3.335452943579895191e+01
3.253139329498041121e+01,3.917320690425417951e+01
7.938618049731583426e+01,8.117354002552357883e+01
6.409733066984007621e+01,6.311738498996851376e+01
1.523099010145938692e+01,1.332948420508716758e+01
2.533522748335670371e+00,2.427351145451022596e+00
2.456048361338780239e+01,2.920327101291302085e+01
2.678349250619673683e+01,2.558885529840120654e+01
1.490546237321540568e-01,1.175541355300816493e-01
1.679649210448336660e+01,1.486560912635311027e+01
1.867212365980204254e+02,2.086292347172911548e+02
1.954377435427886951e+02,2.180742478762521444e+02
3.233661874215958960e+02,3.817629854316725186e+02
3.534967541281549757e+02,3.889742640984377431e+02
2.577751757901544352e+02,2.343546336035340687e+02
1.993068239360438554e+02,1.882359803172852537e+02
2.004264326475968687e+02,2.052629604529820710e+02
2.422596100412266082e+02,2.337886546462318904e+02
2.134215385208385385e+02,1.999542547198191187e+02
2.131597235207149197e+02,2.091131438816092043e+02
2.569923177395436937e+02,2.580706277532876811e+02
2.600787040456481805e+02,2.620593900169651533e+02
1.921358055112116858e+02,2.048375772125159813e+02
1.791806919378829832e+02,1.557375640845277758e+02
1.846379520934106040e+02,1.862677240704665849e+02
2.208602912324647605e+02,2.245851823671513330e+02
2.059862277972984543e+02,2.612398229550471456e+02
1.972415905087591455e+02,2.185136989669999252e+02
2.083953573885787591e+02,2.462526658117912461e+02
1.547458716447061420e+02,1.609568475064774873e+02
1.783084823290552663e+02,1.822564533554464958e+02
1.517367719679603795e+02,1.688128648950383877e+02
1.242899891309557034e+02,1.272479384129359232e+02
1.557706762128229059e+02,1.487057336252143216e+02
1.864309123301994191e+02,1.867292186472344326e+02
9.119545867099785141e+01,9.306322577229377657e+01
2.687454232584300939e+01,2.727035361998131435e+01
1.335504507174398547e+01,1.370069236147106118e+01
4.831104176022368080e+00,4.905142305768555921e+00
1.400817121477434535e+00,1.414228650942742194e+00
8.240381817112023555e+00,7.867177410566712048e+00
1.155917735485326148e+01,1.215668446069933850e+01
4.055176001224634064e+00,4.855390385098610651e+00
6.078814508425089969e+00,5.396195151516488764e+00
4.250417600961969811e+01,4.147659791546244890e+01
1.770757813822738669e+01,1.717292943997044219e+01
7.130296135167336402e+00,1.147112360024420319e+01
7.864481926533935408e+00,7.888734363093135471e+00
